movieId,title,genres
112334,"Internet's Own Boy: The Story of Aaron Swartz, The ",Documentary
112370,Transformers: Age of Extinction ,Action|Adventure|Sci-Fi
112421,Frank ,Comedy|Drama|Mystery
112450,They Came Together ,Comedy|Romance
112454,Honey (Miele) ,Drama
112460,Planes: Fire & Rescue ,Adventure|Animation|Comedy
112497,Tammy ,Comedy
112512,Colourful (Karafuru) ,Animation|Drama|Fantasy|Mystery
112515,"Babadook, The ",Drama|Horror|Thriller
112552,Whiplash ,Drama
112556,Gone Girl ,Drama|Thriller
112580,"Angriest Man in Brooklyn, The ",Comedy|Drama
112623,Dawn of the Planet of the Apes ,Sci-Fi
112727,Deliver Us from Evil ,Crime|Horror|Thriller
112749,And So It Goes ,Comedy|Drama|Romance
112788,Sex Tape ,Comedy
112804,I Origins ,Drama|Sci-Fi
112818,"Purge: Anarchy, The ",Action|Horror|Thriller
112852,Guardians of the Galaxy ,Action|Adventure|Sci-Fi
112868,"Signal, The ",Sci-Fi|Thriller
112897,The Expendables 3 ,Action|Adventure
112911,Hercules ,Action|Adventure
112940,A Most Wanted Man ,Thriller
113159,Life After Beth ,Comedy|Horror|Romance
113186,Felony ,Thriller
113207,Get on Up ,Drama|Musical
113225,Magic in the Moonlight ,Comedy|Drama|Romance
113252,Housebound ,Comedy|Horror|Thriller
113275,The Hundred-Foot Journey ,Comedy|Drama
113278,Batman: Assault on Arkham ,Action|Animation|Crime|Thriller
113280,White Frog ,Drama
113313,"Den, The ",Horror|Thriller
113345,Jupiter Ascending ,Action|Adventure|Sci-Fi
113348,Teenage Mutant Ninja Turtles ,Action|Adventure|Comedy
113350,I'll Follow You Down ,Drama|Mystery|Sci-Fi
113374,"Old Lady and the Pigeons, The (La vieille dame et les pigeons) ",Animation|Comedy
113378,"Giver, The ",Drama|Sci-Fi
113394,"Pretty One, The ",Comedy|Drama
113416,Revenge of the Green Dragons ,Action|Crime|Drama
113453,Let's Be Cops ,Comedy|Crime
113532,"Inbetweeners 2, The ",Comedy
113565,"Sacrament, The ",Horror|Thriller
113573,Sin City: A Dame to Kill For ,Action|Crime|Thriller
113604,If I Stay ,Drama
113705,"Two Days, One Night (Deux jours, une nuit) ",Drama
113741,Coherence ,Drama|Mystery|Sci-Fi|Thriller
113780,"As Above, So Below ",Horror|Thriller
113829,"One I Love, The ",Comedy|Drama|Romance
113849,Headshot ,Crime|Drama|Thriller
113862,"Guest, The ",Thriller
114028,Pride ,Comedy|Drama
114044,Honeymoon ,Horror
114060,The Drop ,Crime|Drama|Thriller
114066,"20,000 Days on Earth ",Documentary|Drama|Musical
114074,The Skeleton Twins ,Drama
114126,Beautiful Losers ,Documentary
114180,"Maze Runner, The ",Action|Mystery|Sci-Fi
114184,Camp X-Ray ,Drama
114246,"Walk Among the Tombstones, A ",Action|Crime|Mystery|Thriller
114265,Laggies ,Comedy|Romance
114335,La cravate ,(no genres listed)
114396,Cesar Chavez ,Drama
114494,Who Am I (Kein System Ist Sicher) ,Thriller
114554,"Tale of Princess Kaguya, The (Kaguyahime no monogatari) ",Animation|Drama|Fantasy
114601,This Is Where I Leave You ,Comedy|Drama
114627,Angel's Egg (Tenshi no tamago) ,Animation|Drama|Fantasy
114662,American Sniper ,Action|War
114670,Tusk ,Comedy|Drama|Horror
114678,Hector and the Search for Happiness ,Adventure|Comedy|Drama
114707,Horns ,Horror|Mystery
114713,Annabelle ,Horror
114762,Two Night Stand ,Comedy|Romance
114795,Dracula Untold ,Action|Drama|Fantasy
114818,Stretch ,Action|Comedy|Crime
114847,Autómata (Automata) ,Sci-Fi|Thriller
114925,"Captive, The ",Crime|Drama|Thriller
114935,Predestination ,Action|Mystery|Sci-Fi|Thriller
115065,Justin and the Knights of Valour ,Adventure|Animation
115111,Ward 13 ,Action|Animation|Comedy|Horror
115122,What We Do in the Shadows ,Comedy|Horror
115149,John Wick ,Action|Thriller
115151,Plastic ,Action|Crime
115170,"Judge, The ",Drama
115203,"Culture High, The ",Documentary
115210,Fury ,Action|Drama|War
115216,"Salvation, The ",Drama|Western
115231,St. Vincent ,Comedy
115502,"Rewrite, The ",Comedy|Romance
115569,Nightcrawler ,Crime|Drama|Thriller
115617,Big Hero 6 ,Action|Animation|Comedy
115664,The Book of Life ,Adventure|Animation|Romance
115667,"Love, Rosie ",Comedy|Romance
115680,Time Lapse ,Crime|Drama|Sci-Fi|Thriller
115713,Ex Machina ,Drama|Sci-Fi|Thriller
115727,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) ,Action|Adventure
115819,Mr Hublot ,Animation|Comedy
115828,Copenhagen ,Adventure|Drama|Romance
115877,"Simpsons: The Longest Daycare, The ",Animation|Comedy
115969,Generation War ,Drama|War
116044,Christmas in Connecticut ,Comedy|Romance
116138,Leviathan ,Drama
116169,Reign of Assassins ,Action
116207,Zulu ,Crime|Drama|Thriller
116411,Tangerines ,Drama
116413,Life Partners ,Comedy|Romance
116419,Drive Hard ,Action|Comedy|Crime
116505,New Kids Nitro ,Action|Comedy
116529,Stalingrad ,Action|Drama|War|IMAX
116668,Dead Snow 2: Red vs. Dead  ,Action|Comedy|Horror
116718,Volga - Volga ,Comedy|Musical
116724,You Are the Apple of My Eye ,Comedy|Drama|Romance
116738,DeadHeads ,Adventure|Comedy|Horror
116797,The Imitation Game ,Drama|Thriller|War
116799,Inherent Vice ,Comedy|Crime|Drama|Mystery|Romance
116817,Rudderless ,Comedy|Drama
116823,The Hunger Games: Mockingjay - Part 1 ,Adventure|Sci-Fi|Thriller
116849,Sex Ed ,Comedy|Romance
116887,Exodus: Gods and Kings ,Action|Adventure|Drama
116897,Wild Tales ,Comedy|Drama|Thriller
116941,Jetsons: The Movie ,Animation|Children|Comedy|Musical|Sci-Fi
116963,Ski School ,Comedy
116977,Dumb and Dumber To ,Comedy
116985,The Longest Week ,Comedy|Drama
117107,Miss Meadows ,Drama
117109,Too Many Cooks ,Comedy
117133,Painted Skin ,Action|Drama|Thriller
117176,The Theory of Everything ,Drama|Romance
117192,Doctor Who: The Time of the Doctor ,Adventure|Drama
117364,Virunga ,Documentary|War
117368,The Madagascar Penguins in a Christmas Caper ,Animation|Comedy
117444,Song of the Sea ,Animation|Children|Fantasy
117466,In the Heart of the Sea ,Action|Adventure|Drama
117511,Hello Ladies: The Movie ,Comedy
117529,Jurassic World ,Action|Adventure|Drama|Sci-Fi|Thriller
117531,Watermark ,Documentary
117533,Citizenfour ,Documentary
117545,Asterix: The Land of the Gods (Astérix: Le domaine des dieux) ,Animation
117572,Hit by Lightning ,Comedy|Crime|Romance
117590,Horrible Bosses 2 ,Comedy|Crime
117630,Double Trouble ,Action|Comedy|Crime|Romance
117646,Dragonheart 2: A New Beginning ,Action|Adventure|Comedy|Drama|Fantasy|Thriller
117849,La Belle Verte ,Comedy
117851,Penguins of Madagascar ,Adventure|Animation|Children|Comedy
117867,71,Action|Drama|Thriller|War
117877,The Rabbi's Cat (Le chat du rabbin) ,Adventure|Animation
117881,Still Alice ,Drama
117887,Paddington ,Children|Comedy
117895,Maze Runner: Scorch Trials ,Action|Thriller
117922,Ice Age: A Mammoth Christmas ,Adventure|Animation|Children
118082,The Voices ,Comedy|Crime|Thriller
118166,Courier ,Comedy|Drama|Romance
118198,The Green Prince ,Documentary|Drama|Thriller
118248,Dying of the Light ,Drama|Thriller
118270,Hellbenders ,Comedy|Horror|Thriller
118290,Omega Doom ,Sci-Fi
118326,By the Gun ,Crime|Drama|Thriller
118354,Kill the Messenger ,Crime|Drama|Mystery|Thriller
118512,Bring It On: In It To Win It ,Comedy
118530,Fans ,Comedy
118572,The Mule ,Comedy|Crime|Drama
118696,The Hobbit: The Battle of the Five Armies ,Adventure|Fantasy
118700,Selma ,Drama
118702,Unbroken ,Drama|War
118706,Black Sea ,Adventure|Mystery|Thriller
118784,Good Copy Bad Copy ,Documentary
118814,Playing It Cool ,Comedy|Romance
118834,National Lampoon's Bag Boy ,Comedy
118862,Closer to the Moon ,Comedy|Drama
118880,"Girl Walks Home Alone at Night, A ",Horror|Romance|Thriller
118888,Dave Chappelle: For What it's Worth ,Comedy
118894,Scooby-Doo! Abracadabra-Doo ,Animation|Children|Mystery
118896,Mommy ,Drama
118900,Wild ,Drama
118924,Top Five ,Comedy
118930,Bill Burr: I'm Sorry You Feel That Way ,Comedy
118985,Big Eyes ,Drama
118997,Into the Woods ,Children|Comedy|Fantasy|Musical
119068,"Men, Women & Children ",Comedy|Drama
119141,The Interview ,Action|Comedy
119145,Kingsman: The Secret Service ,Action|Adventure|Comedy|Crime
119153,Bill Burr: You People Are All the Same ,Comedy
119155,Night at the Museum: Secret of the Tomb ,Adventure|Children|Comedy|Fantasy
119167,Paradox ,Sci-Fi|Thriller
119218,The Punisher: Dirty Laundry ,Action|Crime|Drama
119655,Seventh Son ,Adventure|Children|Fantasy
119714,Corner Gas: The Movie ,Comedy
119828,A Man Called Blade ,Action|Drama|Thriller|Western
119964,A Merry Friggin' Christmas ,Comedy
120130,Into the Forest of Fireflies' Light ,Animation|Drama|Fantasy
120138,PK ,Comedy|Drama|Fantasy|Mystery|Romance
120466,Chappie ,Action|Thriller
120478,The Salt of the Earth ,Documentary
120625,The Fool ,Drama
120635,Taken 3 ,Action|Crime|Thriller
120637,Blackhat ,Action|Crime|Drama|Mystery|Thriller
120761,By the Law ,Drama
120783,Son of a Gun ,Action|Crime|Drama
120799,Terminator Genisys ,Action|Adventure|Sci-Fi|Thriller
120807,John Mulaney: New In Town ,Comedy
120813,Patton Oswalt: My Weakness Is Strong ,Comedy
120827,The Hound of the Baskervilles ,Crime|Drama|Horror|Mystery
120919,Man on High Heels ,Action|Comedy
121007,Space Buddies ,Adventure|Children|Fantasy|Sci-Fi
121035,Houdini ,Drama
121097,To Grandmother's House We Go ,Adventure|Children|Comedy
121099,101 Dalmatians II: Patch's London Adventure ,Animation|Children
121129,The Hungover Games ,Comedy
121169,The Duke of Burgundy ,Drama
121171,Red Army ,Documentary
121231,It Follows ,Horror
121253,The Town that Dreaded Sundown ,Horror|Thriller
121338,Carry on Cabby ,Adventure|Comedy|Romance
121342,Carry on Cruising ,Comedy|Romance
121372,Bill Burr: Let It Go ,Comedy
121374,Bill Burr: Why Do I Do This? ,Comedy
121469,Killer Movie ,Comedy|Horror|Mystery|Thriller
121715,Sebastian Maniscalco: What's Wrong with People? ,Comedy
121781,Stuart Little 3: Call of the Wild ,Animation|Children|Comedy|Fantasy
122092,Guy X ,Comedy|War
122246,Tooth Fairy 2 ,Children|Comedy
122260,The Diary of Anne Frank ,Drama|War
122433,The Deadly Bees ,Horror|Mystery|Thriller
122490,Wicked Blood ,Action|Drama|Thriller
122627,Oblivion 2: Backlash ,Sci-Fi
122882,Mad Max: Fury Road ,Action|Adventure|Sci-Fi|Thriller
122884,Insidious: Chapter 3 ,Fantasy|Horror|Thriller
122886,Star Wars: Episode VII - The Force Awakens ,Action|Adventure|Fantasy|Sci-Fi|IMAX
122888,Ben-hur ,(no genres listed)
122890,Warcraft ,Action|Adventure|Fantasy
122892,Avengers: Age of Ultron ,Action|Adventure|Sci-Fi
122896,Pirates of the Caribbean: Dead Men Tell No Tales ,(no genres listed)
122898,Justice League ,Action|Adventure|Sci-Fi
122900,Ant-Man ,Action|Adventure|Sci-Fi
122902,Fantastic Four ,Action|Adventure|Fantasy|Sci-Fi
122904,Deadpool ,Action|Adventure|Comedy|Sci-Fi
122906,Black Panther ,Action|Adventure|Sci-Fi
122912,Avengers: Infinity War - Part I ,Action|Adventure|Sci-Fi
122916,Thor: Ragnarok ,Action|Adventure|Sci-Fi
122918,Guardians of the Galaxy 2 ,Action|Adventure|Sci-Fi
122920,Captain America: Civil War ,Action|Sci-Fi|Thriller
122922,Doctor Strange ,Action|Adventure|Sci-Fi
122924,X-Men: Apocalypse ,Action|Adventure|Fantasy|Sci-Fi
122926,Untitled Spider-Man Reboot ,Action|Adventure|Fantasy
122932,Elsa & Fred ,Children|Comedy|Romance
123200,Jim Jefferies: I Swear to God ,Comedy
123310,Tornado! ,Action
123545,The Blue Lagoon ,Drama|Romance
123553,In the Name of the King III ,Action|Adventure|Drama|Fantasy
123947,Cake ,Drama
124273,Kevin Smith: Too Fat For 40 ,Comedy
124404,"Snowflake, the White Gorilla ",Adventure|Animation|Children|Comedy
124484,Kenny & Company ,Comedy|Drama
124851,Delirium ,Adventure|Romance|Sci-Fi
124853,Why Man Creates ,Animation|Documentary
124859,The Gambler ,Crime|Drama|Thriller
125221,The Beast of Hollow Mountain ,Horror|Sci-Fi|Western
125914,Mortdecai ,Adventure|Comedy|Mystery|Romance
125916,Fifty Shades of Grey ,Drama|Romance
125970,Halloweentown ,Adventure|Children|Comedy|Fantasy
125974,Halloweentown High ,Adventure|Children|Comedy|Fantasy
126088,A Flintstones Christmas Carol ,Animation|Children|Comedy
126090,Hedgehog in the Fog ,Animation
126142,The Cave of the Golden Rose ,Adventure|Children|Fantasy
126420,American Heist ,Action
126426,Solyaris ,Drama|Sci-Fi
126430,The Pacific ,Action|Adventure|Drama|War
126482,Strange Magic ,Animation|Children|Fantasy|Musical
126548,The DUFF ,Comedy
126577,"Daddy, I'm A Zombie ",Animation|Comedy|Fantasy
126921,The Fox and the Hound 2 ,Adventure|Animation|Children|Comedy
127052,Operation 'Y' & Other Shurik's Adventures ,Comedy|Crime|Romance
127096,Project Almanac ,Sci-Fi|Thriller
127098,Louis C.K.: Live at The Comedy Store ,Comedy
127108,Brooklyn ,Drama|Romance
127114,The End of the Tour ,Drama
127116,Experimenter ,Drama
127130,Mistress America ,Comedy
127132,Zipper ,Drama|Thriller
127134,A Walk in the Woods ,Adventure|Comedy|Drama
127136,True Story ,Drama|Mystery|Thriller
127146,Kurt Cobain: Montage of Heck ,Documentary
127152,Going Clear: Scientology and the Prison of Belief ,Documentary
127164,"What Happened, Miss Simone? ",Documentary
127172,A Story of Children and Film ,Documentary
127180,"Story of Film: An Odyssey, The ",Documentary
127184,Eden ,Drama
127194,The D Train ,Comedy
127198,Dope ,Comedy|Drama
127202,Me and Earl and the Dying Girl ,Drama
127204,The Overnight ,Comedy
127212,The Stanford Prison Experiment ,Drama|Thriller
127298,A Pigeon Sat on a Branch Reflecting on Existence ,Comedy|Drama
127319,The Loft ,Thriller
127323,Vice ,Action|Adventure|Sci-Fi|Thriller
127390,Family Guy Presents: Blue Harvest ,Animation|Comedy
128087,Trinity and Sartana Are Coming ,Comedy|Western
128089,Kevin Hart: I'm a Grown Little Man ,Comedy
128097,Jim Norton: American Degenerate ,Comedy
128099,Jim Jefferies: BARE ,Comedy
128197,Hard Promises ,Comedy|Romance
128360,The Hateful Eight ,Western
128366,Patton Oswalt: Tragedy Plus Comedy Equals Time ,Comedy
128488,Wild Card ,Action|Crime|Drama|Thriller
128512,Paper Towns ,Drama|Mystery|Romance
128520,The Wedding Ringer ,Comedy
128542,Wyrmwood ,Action|Horror|Sci-Fi
128592,The Boy Next Door ,Mystery|Thriller
128594,Boy Meets Girl ,Comedy|Drama|Romance
128620,Victoria ,Crime|Drama|Romance
128695,The Dark Valley ,Western
128736,I'm Here ,Drama
128832,The Last Five Years ,Comedy|Drama|Musical|Romance
128838,Crimson Peak ,Horror
128842,Dragonheart 3: The Sorcerer's Curse ,Action|Adventure|Fantasy
128852,Chris Rock: Bigger & Blacker ,Comedy
128900,The Natural Love ,Documentary
128902,The Forgotten Space ,Documentary
128908,Cloudburst ,Adventure|Comedy|Drama
128914,Tom Segura: Completely Normal ,Comedy
128944,"Honey, We Shrunk Ourselves ",Action|Adventure|Children|Comedy|Sci-Fi
128968,Stitch! The Movie ,Animation|Children|Comedy
128975,Hot Tub Time Machine 2 ,Comedy|Sci-Fi
128991,Johnny Express ,Animation|Comedy|Sci-Fi
129011,Eddie Izzard: Glorious ,Comedy
129229,Northmen - A Viking Saga ,Action|Adventure
129250,Superfast! ,(no genres listed)
129313,Reality ,Comedy
129333,Julia ,Horror|Thriller
129354,Focus ,Comedy|Crime|Drama|Romance
129397,Marvel One-Shot: Item 47 ,Action|Fantasy|Sci-Fi
129428,The Second Best Exotic Marigold Hotel ,Comedy|Drama
129514,George Carlin: It's Bad for Ya! ,Comedy
129657,Tracers ,Action
129659,"McFarland, USA ",Drama
129737,Unfinished Business ,Comedy
129779,Ghost in the Shell Arise - Border 1: Ghost Pain ,Action|Animation|Sci-Fi
129937,Run All Night ,Action|Crime|Drama|Thriller
130050,Digging Up the Marrow ,Drama|Fantasy|Horror|Mystery|Thriller
130052,Clown ,Drama|Horror
130073,Cinderella ,Children|Drama|Fantasy|Romance
130083,Kidnapping Mr. Heineken ,Action|Crime|Drama|Thriller
130087,The Cobbler ,Comedy|Drama|Fantasy
130444,Ruby Red ,Adventure|Children|Fantasy|Sci-Fi
130450,Pan ,Adventure|Children|Fantasy
130452,While We're Young ,Comedy|Drama
130482,Too Late for Tears ,Crime|Drama|Film-Noir|Mystery|Thriller
130490,Insurgent ,Action|Sci-Fi|Thriller
130498,La vérité si je mens ! ,Comedy
130518,The Amazing Screw-On Head ,Action|Adventure|Animation|Comedy|Sci-Fi
130520,Home ,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
130576,Midnight Special ,Drama|Sci-Fi
130578,"Gunman, The ",Action|Thriller
130634,Furious 7 ,Action|Crime|Thriller
130686,The Final Girls ,Comedy|Horror
130840,Spring ,Horror|Romance|Sci-Fi
130842,Power/Rangers ,Action|Adventure|Sci-Fi
130970,George Carlin: Life Is Worth Losing ,Comedy
130976,Legend No. 17 ,Drama
130978,Love and Pigeons ,Comedy|Romance
131013,Get Hard ,Comedy|Crime
131023,That Sugar Film ,Documentary
131098,Saving Santa ,Animation|Children|Comedy
131104,The Brain ,Comedy|Crime
131130,Tom and Jerry: A Nutcracker Tale ,Animation|Comedy
131237,What Men Talk About ,Comedy
131439,Kill Me Three Times ,Thriller
131480,Poker Night ,Action|Crime|Thriller
131578,Reckless Kelly ,Comedy
131610,Willy/Milly ,Comedy|Fantasy
131656,Shaun the Sheep Movie ,Adventure|Animation|Children|Comedy
131714,Last Knights ,Action|Adventure
131724,The Jinx: The Life and Deaths of Robert Durst ,Documentary
131739,Batman vs. Robin ,Action|Adventure|Animation
131749,Libre et assoupi ,Comedy
131796,Woman in Gold ,Drama
131826,Iliza Shlesinger: Freezing Hot ,Comedy
131920,The Road Within ,Comedy|Drama
131934,The Malibu Bikini Shop ,Comedy
132046,Tomorrowland ,Action|Adventure|Children|Mystery|Sci-Fi
132084,Let It Be Me ,(no genres listed)
132153,Buzzard ,Comedy|Drama|Horror
132157,Paul Blart: Mall Cop 2 ,Action|Comedy|Crime
132333,Seve ,Documentary|Drama
132335,Breathe ,Drama
132362,Patlabor 2: The Movie ,Action|Animation|Sci-Fi
132422,Da Sweet Blood of Jesus ,Comedy|Romance|Thriller
132424,The Longest Ride ,Drama|Romance
132454,Girltrash: All Night Long ,Comedy|Crime|Drama
132462,Sword of Vengeance ,Action|Adventure|Drama
132488,Lovesick ,Comedy|Romance
132496,Danny Collins ,Comedy|Drama
132584,The Even Stevens Movie ,Children|Comedy
132618,Kite ,Action|Crime|Drama|Mystery|Thriller
132660,Man Up ,Comedy|Romance
132796,San Andreas ,Action|Drama|Thriller
132800,Welcome to Me ,Comedy|Drama
132888,Comedy Central Roast of James Franco ,Comedy
133115,We Could Be King ,Documentary
133195,Hitman: Agent 47 ,Action|Crime|Thriller
133217,B/W ,Comedy|Crime|Sci-Fi
133281,Ricki and the Flash ,Comedy|Drama
133365,Partisan ,Drama|Thriller
133377,Infini ,Horror|Sci-Fi|Thriller
133419,Pitch Perfect 2 ,Comedy
133545,Just Before I Go ,Comedy|Drama
133645,Carol ,Drama|Romance
133712,Office Romance ,Comedy|Romance
133716,Bootleggers ,Comedy|Crime
133771,The Lobster ,Comedy|Romance|Sci-Fi
133780,Güeros ,Comedy|Drama
133782,Maggie ,Drama|Horror|Thriller
133798,Hot Pursuit ,Action|Comedy
133802,Slow West ,Action|Thriller|Western
133832,The Green Inferno ,Horror|Thriller
133867,Barely Lethal ,Action|Adventure|Comedy
133879,Carry On Don't Lose Your Head ,Comedy
134004,What Love Is ,Comedy|Romance
134019,The Monkey King ,Animation
134021,5 to 7 ,Comedy|Drama|Romance
134041,Afonya ,Comedy|Drama|Romance
134095,My Love ,Animation|Drama
134109,Radio Day ,Comedy
134130,The Martian ,Adventure|Drama|Sci-Fi
134158,Return to Sender ,Thriller
134170,Kung Fury ,Action|Comedy|Fantasy|Sci-Fi
134184,Elections Day ,Comedy
134214,Youth ,Drama
134246,Survivor ,Action|Thriller
134248,Hot Girls Wanted ,Documentary
134252,That Munchhausen ,Comedy|Drama|Fantasy
134326,The Taming of the Scoundrel ,Comedy
134334,Phir Hera Pheri ,Comedy
134368,Spy ,Action|Comedy|Crime
134393,Trainwreck ,Comedy|Romance
134515,BMX Bandits ,Adventure|Crime|Drama
134524,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles ,Documentary
134528,Aloha ,Comedy|Drama|Romance
134775,Dragon Blade ,Action|Adventure|Drama
134783,Entourage ,Comedy
134796,Bitter Lake ,Documentary
134808,No Way Jose ,Comedy
134847,Ghost Graduation ,Comedy
134849,Duck Amuck ,Animation|Children|Comedy
134853,Inside Out ,Adventure|Animation|Children|Comedy|Drama|Fantasy
134859,The Wolfpack ,Documentary
134861,Trevor Noah: African American ,(no genres listed)
134881,Love & Mercy ,Drama
135133,The Hunger Games: Mockingjay - Part 2 ,Adventure|Sci-Fi
135137,Pixels ,Action|Comedy|Sci-Fi
135143,Fantastic Beasts and Where to Find Them ,Fantasy
135198,The Hairdresser ,Comedy|Drama
135216,The Star Wars Holiday Special ,Adventure|Children|Comedy|Sci-Fi
135288,Mr. Holmes ,Drama|Mystery
135436,The Secret Life of Pets ,Animation|Comedy
135456,Ghost in the Shell: Stand Alone Complex - The Laughing Man ,Action|Animation|Crime|Sci-Fi
135518,Self/less ,Action|Mystery|Sci-Fi|Thriller
135532,The Last Witch Hunter ,Action|Adventure|Fantasy
135534,Krampus ,Comedy|Fantasy|Horror
135536,Suicide Squad ,Action|Crime|Sci-Fi
135567,Independence Day: Resurgence ,Action|Adventure|Sci-Fi
135569,Star Trek Beyond ,Action|Adventure|Sci-Fi
135777,Golmaal ,Children|Comedy
135787,Bruce Lee: A Warrior's Journey ,Documentary
135803,Five Element Ninjas ,Action
135815,The Magnificent Ruffians ,Action|Drama
135861,Ted 2 ,Comedy
135885,Absolutely Anything ,Comedy|Sci-Fi
135887,Minions ,Adventure|Animation|Children|Comedy
135937,The Silence of the Hams ,Comedy|Thriller
136012,Bloodsport III ,Action|Thriller
136016,The Good Dinosaur ,Adventure|Animation|Children|Comedy|Fantasy
136018,Black Mass ,Crime|Drama
136020,Spectre ,Action|Adventure|Crime
136024,The Professional: Golgo 13 ,Action|Animation|Crime
136297,Mortal Kombat: The Journey Begins ,Action|Animation
136305,Sharknado 3: Oh Hell No! ,Horror|Sci-Fi
136341,Scooby-Doo! and the Samurai Sword ,Animation|Children|Comedy
136353,Scooby-Doo! and the Loch Ness Monster ,Animation|Children|Comedy
136355,Big Top Scooby-Doo! ,Animation|Children|Comedy
136359,Scooby-Doo Goes Hollywood ,Animation|Children|Comedy
136443,Gabriel Iglesias: Hot and Fluffy ,Comedy
136445,George Carlin: Back in Town ,Comedy
136447,George Carlin: You Are All Diseased ,Comedy
136449,Ghost in the Shell 2.0 ,Action|Animation|Sci-Fi
136469,Larry David: Curb Your Enthusiasm ,Comedy
136471,Kevin Hart: Laugh at My Pain ,Comedy|Documentary
136503,Tom and Jerry: Shiver Me Whiskers ,Animation|Children|Comedy
136511,Jeff Dunham: All Over the Map ,Comedy
136540,The FP ,Comedy
136556,Kung Fu Panda: Secrets of the Masters ,Animation|Children
136562,Steve Jobs ,Drama
136564,Macbeth ,Drama
136598,Vacation ,Adventure|Comedy
136602,Creep ,Horror|Thriller
136654,The Face of an Angel ,Drama
136664,Wild Horses ,Crime|Drama
136666,Search Party ,Comedy
136778,The Squeeze ,Comedy|Drama
136786,Careful What You Wish For ,Thriller
136800,Robot Overlords ,Action|Adventure|Sci-Fi
136816,Bad Asses on the Bayou ,Action|Comedy
136834,The Eye: Infinity ,Horror
136838,Kiss me Kismet ,Comedy|Romance
136840,Da geht noch was! ,Comedy|Drama|Romance
136850,Villain ,Crime|Drama|Thriller
136859,The Lovers ,Action|Adventure|Romance|Sci-Fi
136864,Batman v Superman: Dawn of Justice ,Action|Adventure|Fantasy|Sci-Fi
136912,God Loves Caviar ,Adventure
136958,Mortuary ,Horror
137218,April Morning ,Drama
137337,Amy ,Documentary
137345,That Demon Within ,Crime|Thriller
137517,Carnival Magic ,Drama|Fantasy
137595,Magic Mike XXL ,Comedy|Drama
137857,The Jungle Book ,Adventure|Drama|Fantasy
137859,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans ,Action|Adventure|Animation
137863,Dragon Ball Z: Resurrection of F ,Action|Adventure|Animation|Fantasy
138036,The Man from U.N.C.L.E. ,Action|Adventure|Comedy
138186,Sorrow ,Crime|Drama|Horror
138204,7 Days in Hell ,Comedy
138208,The Walk ,Adventure|Drama|Thriller
138210,13 Hours ,Drama
138396,There Will Come a Day ,Comedy|Drama
138546,The Opposite Sex ,Comedy
138610,The Gallows ,Horror|Thriller
138632,Tokyo Tribe ,Action|Crime|Drama|Sci-Fi
138702,Feast ,Animation|Children|Comedy|Drama|Romance
138798,Joe Dirt 2: Beautiful Loser ,Comedy
138835,Return to Treasure Island ,Adventure|Animation|Comedy
138966,Nasu: Summer in Andalusia ,Animation
139052,Dark Places ,Drama|Mystery|Thriller
139130,Afro Samurai ,Action|Adventure|Animation|Drama|Fantasy
139157,Massu Engira Maasilamani ,Comedy|Horror|Thriller
139385,The Revenant ,Adventure|Drama
139415,Irrational Man ,Crime|Drama
139511,Exte: Hair Extensions ,Horror
139640,Ooops! Noah is Gone... ,Animation
139642,Southpaw ,Action|Drama
139644,Sicario ,Crime|Drama|Mystery
139655,Goodnight Mommy (Ich seh ich seh) ,Drama|Fantasy|Horror|Thriller
139717,10 Cent Pistol ,Crime|Thriller
139747,Before We Go ,Romance
139855,Anomalisa ,Animation|Comedy|Fantasy
139857,Colonia ,Thriller
139859,Ghost in the Shell Arise - Border 2: Ghost Whispers ,Action|Animation|Sci-Fi|Thriller
139915,How to Make Love Like an Englishman ,Comedy|Romance
139994,Fracchia contro Dracula ,Comedy|Horror
140016,Always Watching: A Marble Hornets Story ,Horror
140038,Madly in Love ,Comedy
140110,The Intern ,Comedy
140133,Hollywood Chainsaw Hookers ,Comedy|Horror
140162,Love ,Drama|Romance
140174,Room ,Drama
140237,The Runner ,Drama
140247,The Gift ,Drama|Horror
140265,George Carlin: Jammin' in New York ,Comedy
140267,The Witch ,Horror
140289,Men & Chicken ,Comedy|Drama
140301,The Escort ,Comedy|Romance
140359,Doctor Who: The Waters of Mars ,Adventure|Children|Sci-Fi
140481,"Family Guy Presents: Something, Something, Something, Dark Side ",Animation|Comedy|Sci-Fi
140523,"Visit, The ",Comedy|Horror
140525,Secret in Their Eyes ,Crime|Drama|Mystery
140541,The Electric Hotel (1908),Animation|Comedy|Sci-Fi
140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail ,Comedy|Documentary
140627,Battle For Sevastopol ,Drama|Romance|War
140711,American Ultra ,Action|Comedy|Sci-Fi|Thriller
140715,Straight Outta Compton ,Drama
140725,Cop Car ,Crime|Thriller
140737,The Lost Room ,Action|Fantasy|Mystery
140816,Tangerine ,Comedy|Drama
140850,Every Secret Thing ,Crime|Drama|Mystery|Thriller
140852,964 Pinocchio ,Horror|Sci-Fi
140928,Joy ,Comedy|Drama
140956,Ready Player One,Action|Sci-Fi|Thriller
